vertex_index,hemisphere,x_mm,y_mm,z_mm
14831,R,15.7138,-50.4646,63.0314
14832,R,14.5501,-51.5924,60.6733
14833,R,15.6083,-53.8319,58.7992
14834,R,14.1715,-54.1969,59.0823
14835,R,13.6943,-57.0589,60.2806
14836,R,12.8661,-54.0374,59.6364
14837,R,9.2636,-53.4123,64.0527
14838,R,10.2913,-54.1835,61.3598
14839,R,9.3424,-54.1756,61.3798
14840,R,9.9304,-55.3250,59.1124
14841,R,8.6099,-53.7976,61.1655
14842,R,12.2166,-45.8069,67.3255
14843,R,9.3133,-48.1815,67.6723
14844,R,10.1715,-47.8873,65.9227
14845,R,8.3690,-49.2876,60.9183
14846,R,6.9922,-49.8262,62.6408
14847,R,6.1221,-50.4988,60.7953
14848,R,7.1391,-52.3561,59.7598
14849,R,6.5497,-51.5755,58.8010
14850,R,7.8667,-52.6058,56.7000
14851,R,6.5280,-50.6006,57.6929
14852,R,9.8687,-48.6878,54.1216
14853,R,7.2051,-49.0846,54.6865
14854,R,7.4182,-48.4527,52.9925
14855,R,5.7696,-49.0264,51.7398
14856,R,57.5251,-9.3554,28.9652
14857,R,60.2678,-8.7566,31.9917
14858,R,58.0249,-9.7523,31.4550
14859,R,55.9860,-11.4818,36.6263
14860,R,58.1296,-10.7053,37.1691
14861,R,57.7512,-11.6282,39.2796
14862,R,57.8551,-13.7555,39.3175
14863,R,57.3924,-12.8099,40.7817
14864,R,45.5726,-16.0609,32.8372
14865,R,48.1623,-15.3914,33.4265
14866,R,48.6594,-16.1020,36.4251
14867,R,54.4235,-14.6488,45.3735
14868,R,54.0105,-14.2180,42.9135
14869,R,55.6712,-14.8633,44.4288
14870,R,56.2512,-15.5761,42.8953
14871,R,55.1534,-16.9039,44.2567
14872,R,53.2265,-18.8317,42.6264
14873,R,54.0189,-17.9925,45.2100
14874,R,51.9589,-20.5625,48.2737
14875,R,51.1191,-20.7296,45.9295
14876,R,49.4639,-22.1357,45.8586
14877,R,47.0616,-23.2266,42.8396
14878,R,47.6256,-23.2697,45.2979
14879,R,33.3786,-15.0874,44.4883
14880,R,33.2296,-15.1245,41.3265
14881,R,32.1029,-17.2648,42.5425
14882,R,37.8392,-21.4117,43.9293
14883,R,35.4568,-20.3385,41.4984
14884,R,38.7651,-19.7773,44.0706
14885,R,40.9736,-18.9152,44.3573
14886,R,41.9858,-19.0058,48.0197
14887,R,39.8318,-26.8561,55.8509
14888,R,40.0847,-25.6210,52.7917
14889,R,42.2312,-25.0047,56.9012
14890,R,46.9871,-22.0147,59.1428
14891,R,45.6823,-20.7555,58.3085
14892,R,47.4029,-19.3316,57.8938
14893,R,47.5384,-17.3261,55.7907
14894,R,49.2119,-18.7607,56.7201
14895,R,50.8044,-18.5615,54.7481
14896,R,49.6055,-21.2479,55.4595
14897,R,44.4189,-27.6949,50.0287
14898,R,46.2215,-25.5187,50.3997
14899,R,44.1312,-26.9239,47.3380
14900,R,43.8304,-25.9831,44.6201
14901,R,42.0650,-27.4113,44.2752
14902,R,40.2307,-27.5518,41.2556
14903,R,40.0157,-28.4707,43.7684
14904,R,36.2094,-31.8335,45.1094
14905,R,36.2180,-30.7534,42.8189
14906,R,34.4624,-31.9168,42.5410
14907,R,33.7961,-32.7231,40.4773
14908,R,32.9774,-33.2574,42.5370
14909,R,35.2732,-35.0271,53.9179
14910,R,35.6249,-34.2334,51.8782
14911,R,33.5872,-35.2364,51.2562
14912,R,29.3152,-38.2166,47.0329
14913,R,30.4652,-36.2973,46.8241
14914,R,30.0029,-37.7119,44.8820
14915,R,30.8277,-37.1183,42.8743
14916,R,30.3792,-39.0930,43.6208
14917,R,30.7616,-40.3790,42.6265
14918,R,30.6651,-41.1416,44.7038
14919,R,32.8706,-43.9236,49.9092
14920,R,32.0524,-43.9351,47.6670
14921,R,33.3011,-44.8760,49.0407
14922,R,33.8176,-45.4264,47.5065
14923,R,39.8274,35.3760,27.5101
14924,R,39.2531,34.1964,29.8231
14925,R,40.9168,29.4217,31.3068
14926,R,42.2110,30.9382,31.3298
14927,R,44.1555,28.4399,31.1749
14928,R,46.8853,27.4040,31.5156
14929,R,45.6823,26.5274,32.4131
14930,R,37.2903,26.1571,37.9358
14931,R,37.0749,25.9540,35.2845
14932,R,38.5389,24.8872,35.9757
14933,R,41.0357,20.8328,33.8887
14934,R,42.5801,22.9281,33.8216
14935,R,42.7533,20.7475,32.8872
14936,R,44.7734,21.4203,32.2759
14937,R,41.6078,19.5787,30.9282
14938,R,40.2939,19.7031,29.1137
14939,R,38.5774,18.6685,30.0286
14940,R,33.4408,13.8902,31.4568
14941,R,33.6439,15.2355,29.6824
14942,R,32.5155,12.2760,29.3808
14943,R,32.6389,10.7867,27.1967
14944,R,32.4226,9.0432,29.0614
14945,R,36.1933,12.6154,54.2219
14946,R,37.0575,15.4410,51.6152
14947,R,38.2943,13.0135,53.6205
14948,R,39.2237,10.0728,49.1961
14949,R,40.6809,12.7756,49.3068
14950,R,40.3117,12.1461,46.7773
14951,R,41.0275,14.0074,44.8963
14952,R,39.4655,11.0873,44.5443
14953,R,43.7371,2.8399,45.9050
14954,R,41.4385,4.1248,46.7943
14955,R,41.9031,3.6941,44.4766
14956,R,38.9280,2.7674,38.7898
14957,R,38.6519,4.5069,41.0073
14958,R,37.4445,5.6913,39.7944
14959,R,37.3160,8.6408,40.4642
14960,R,36.4737,7.1392,38.3456
14961,R,35.8009,8.7141,36.6831
14962,R,36.1636,5.3680,36.5473
14963,R,40.5423,1.2242,32.0296
14964,R,37.0350,2.6164,32.6989
14965,R,38.3503,2.2338,30.7788
14966,R,36.5122,3.1804,28.7199
14967,R,40.2547,2.7297,28.9205
14968,R,41.6607,3.4388,27.1594
14969,R,43.4264,3.1776,29.2950
14970,R,52.9705,4.3392,31.0588
14971,R,50.0932,5.3218,30.8760
14972,R,54.0599,6.2743,30.9505
14973,R,55.6002,7.6017,29.8925
14974,R,57.2301,5.6621,30.5786
14975,R,55.5630,-2.6362,36.9208
14976,R,56.9460,-0.4499,36.1172
14977,R,55.9774,-2.2825,34.6537
14978,R,52.7902,-3.1911,27.1307
14979,R,56.2553,-1.6080,30.1074
14980,R,55.9143,-1.5431,27.4083
14981,R,58.2489,0.4675,27.5615
14982,R,55.5888,-1.9034,24.6614
14983,R,55.6550,-2.2308,22.2298
14984,R,53.0840,-4.1472,22.0272
14985,R,53.0583,-10.6541,25.1163
14986,R,53.7276,-9.7427,22.7998
14987,R,55.6092,-10.3529,25.8399
14988,R,58.1367,-9.1358,26.3143
14989,R,37.5510,-3.2409,7.7131
14990,R,35.9704,-7.3182,6.6171
14991,R,36.9389,-3.0662,9.2576
14992,R,34.3351,-0.0832,13.3217
14993,R,35.6234,-3.1865,12.2101
14994,R,35.4643,-3.4422,13.5215
14995,R,34.5277,-7.3124,12.9112
14996,R,35.5917,-3.6375,14.8389
14997,R,37.7721,11.9551,12.1154
14998,R,36.4245,9.3677,13.0817
14999,R,37.9447,8.6143,12.5525
15000,R,40.0872,1.7217,15.3097
15001,R,38.4254,2.2421,15.4118
15002,R,38.6934,-0.6074,17.1846
15003,R,37.0527,-3.7176,17.3124
15004,R,38.4893,-3.7507,18.0385
15005,R,37.5554,-7.1156,17.5464
15006,R,40.1283,-3.9519,18.1147
15007,R,45.4390,-2.4009,14.9722
15008,R,43.3790,-4.8123,16.7997
15009,R,44.6031,-5.4852,15.5361
15010,R,42.7552,-8.4412,15.6252
15011,R,45.4428,-6.2205,14.0355
15012,R,54.4376,23.9022,9.3405
15013,R,52.3273,22.4658,8.7219
15014,R,53.8064,22.1785,11.0861
15015,R,54.8823,15.8199,13.0854
15016,R,52.4153,16.5968,13.2149
15017,R,52.9559,14.5988,8.7639
15018,R,50.5841,13.6770,5.3126
15019,R,52.9934,13.5568,5.1756
15020,R,49.5265,12.4265,16.0814
15021,R,51.3008,13.7354,15.5155
15022,R,50.0686,11.4125,11.9231
15023,R,53.7987,7.1090,2.1429
15024,R,52.1501,9.2970,3.6158
15025,R,52.6861,8.5061,1.2160
15026,R,51.5746,9.5972,0.9220
15027,R,51.2603,7.0158,1.2873
15028,R,49.4694,4.6811,4.2030
15029,R,51.4509,4.4834,2.8594
15030,R,51.7275,-3.0203,6.7181
15031,R,50.4205,-2.5591,7.0724
15032,R,49.5204,-5.5774,8.7224
15033,R,47.7656,-7.7127,11.4187
15034,R,49.6413,-8.0009,11.0971
15035,R,49.7025,-9.6582,13.7443
15036,R,51.1919,-8.0909,11.1845
15037,R,55.0981,-6.1448,11.3721
15038,R,54.3618,-8.5273,11.4969
15039,R,56.1896,-8.7435,11.2705
15040,R,56.8462,-10.7606,12.3511
15041,R,58.1430,-8.6509,10.9623
15042,R,58.1141,5.2508,13.6325
15043,R,58.1296,3.3575,11.9812
15044,R,58.9324,3.4162,13.5808
15045,R,61.0889,-2.6150,12.3695
15046,R,60.4377,-2.6805,11.4952
15047,R,61.8964,-5.3816,10.4084
15048,R,62.0856,-8.0855,10.4458
15049,R,63.2467,-7.9152,11.3063
15050,R,64.0501,-9.6457,13.4616
15051,R,63.6271,-7.9767,12.9357
15052,R,58.8407,-7.8119,16.1846
15053,R,62.2563,-8.2508,17.0378
15054,R,61.0672,-8.9309,18.8655
15055,R,62.9039,-7.9719,21.9120
15056,R,59.8598,-9.5269,20.8270
15057,R,14.2020,32.2122,-21.9936
15058,R,13.3661,28.5278,-23.6206
15059,R,12.7135,30.4798,-25.5172
15060,R,17.1703,30.3785,-22.7786
15061,R,15.4117,28.4551,-24.9267
15062,R,18.5863,27.2806,-21.6604
15063,R,18.6998,24.5842,-19.7620
15064,R,19.3233,26.9795,-17.8461
15065,R,21.9926,39.9319,-14.8328
15066,R,21.2053,37.8806,-16.9163
15067,R,24.0083,37.2458,-15.3743
15068,R,25.1555,30.1183,-10.2466
15069,R,22.1287,31.2539,-11.3712
15070,R,23.7739,28.3534,-11.7738
15071,R,22.7312,26.2750,-13.3133
15072,R,25.9184,26.7618,-14.4707
15073,R,27.7005,25.6731,-18.5287
15074,R,28.9712,27.5909,-17.3757
15075,R,36.0609,27.1484,-17.9278
15076,R,34.2879,25.9018,-19.1690
15077,R,35.7731,24.8794,-18.0375
15078,R,33.6053,23.9864,-16.1130
15079,R,36.0857,24.4536,-15.6581
15080,R,36.7319,55.6198,-7.5270
15081,R,35.6498,55.2629,-9.6716
15082,R,38.4067,53.9826,-8.2234
15083,R,42.0006,45.4365,-11.9853
15084,R,39.2200,47.1247,-10.3137
15085,R,38.9140,44.0955,-11.5025
15086,R,36.2675,42.1759,-9.4784
15087,R,39.5743,40.7129,-10.9046
15088,R,48.7773,34.6079,-8.7130
15089,R,46.5836,37.4561,-11.0847
15090,R,48.2710,35.1585,-11.3847
15091,R,46.2316,30.5041,-13.4134
15092,R,45.8024,33.7196,-13.9788
15093,R,44.1250,32.0918,-13.8757
15094,R,41.6122,33.6793,-11.7234
15095,R,43.0106,29.9446,-13.4780
15096,R,41.2596,28.5363,-13.9531
15097,R,43.5440,26.8481,-13.6632
15098,R,35.5759,27.4923,-8.0562
15099,R,38.6949,25.3874,-10.7101
15100,R,34.2393,26.5431,-9.0863
15101,R,32.7126,25.6888,-9.8986
15102,R,29.8198,25.7834,-6.9793
15103,R,28.3373,22.9954,-5.3136
15104,R,28.7138,24.9126,-4.5857
15105,R,29.9351,23.6046,0.1184
15106,R,30.9772,22.0412,-1.2060
15107,R,32.9861,20.5474,-0.4358
15108,R,35.6596,17.5640,-1.3516
15109,R,34.1972,18.2680,0.7378
15110,R,31.5049,28.0001,6.3514
15111,R,30.1932,27.6408,4.9810
15112,R,30.0498,25.0372,6.8770
15113,R,31.2353,14.8756,6.5983
15114,R,31.2727,17.6783,5.7467
15115,R,32.0776,13.8618,4.3413
15116,R,33.0694,12.8734,2.1626
15117,R,33.3697,10.1193,3.1082
15118,R,35.2668,5.5710,2.0377
15119,R,34.1424,7.2423,4.1012
15120,R,34.0715,2.6446,7.5475
15121,R,35.4357,1.2711,5.7048
15122,R,36.7374,-1.1162,6.8039
15123,R,37.3770,-4.6156,5.1374
15124,R,12.6048,31.0206,30.0245
15125,R,14.2152,29.9743,27.6700
15126,R,13.6621,32.5313,27.7396
15127,R,13.8348,37.5689,22.6581
15128,R,14.8038,35.0349,22.5959
15129,R,14.9354,36.0173,19.9941
15130,R,13.8635,34.7105,17.7604
15131,R,15.2251,37.1065,17.5671
15132,R,8.0652,46.4391,21.9801
15133,R,9.2053,44.0477,22.0902
15134,R,10.2878,45.6919,19.6500
15135,R,13.8601,44.8056,11.8500
15136,R,13.3618,43.8485,14.6007
15137,R,14.6223,42.1599,12.2749
15138,R,14.6524,39.2660,12.7357
15139,R,14.3226,40.2450,10.1410
15140,R,11.8737,39.5134,8.7779
15141,R,14.3209,41.0882,8.0466
15142,R,15.8699,43.8286,2.6453
15143,R,14.8562,41.3562,3.4471
15144,R,14.6345,41.4566,0.8120
15145,R,12.3561,39.9831,-0.5479
15146,R,14.0450,41.6513,-1.6595
15147,R,13.6729,58.1595,17.5394
15148,R,11.2025,60.5017,19.6780
15149,R,12.7179,61.4475,16.3128
15150,R,11.1540,64.8174,9.9248
15151,R,10.7594,64.8225,12.8844
15152,R,9.8340,63.8043,10.6747
15153,R,9.9868,60.8102,11.3458
15154,R,9.6048,61.6679,8.1920
15155,R,12.7223,65.7049,-1.6843
15156,R,12.3435,65.7174,0.9396
15157,R,10.1161,66.0226,-0.6634
15158,R,9.9080,58.0820,-1.0370
15159,R,9.8864,60.8474,0.9687
15160,R,10.1393,57.1442,1.8901
15161,R,9.2648,56.0270,4.1144
15162,R,11.0645,53.8738,2.1242
15163,R,10.9122,51.3640,1.7846
15164,R,11.8071,51.6477,-0.1858
15165,R,8.0038,47.1131,-6.0686
15166,R,10.2584,47.0700,-4.5906
15167,R,10.1373,44.5159,-6.6529
15168,R,12.2564,41.7862,-6.6215
15169,R,9.7724,42.1223,-8.5256
15170,R,10.1197,39.6416,-9.9822
15171,R,7.2626,42.6014,-10.1295
15172,R,8.0915,45.9932,-14.5775
15173,R,9.5862,42.5682,-13.6716
15174,R,8.0016,43.0669,-16.0321
15175,R,7.7978,40.0587,-17.1768
15176,R,6.6759,43.1220,-18.1843
15177,R,6.7754,55.9536,-20.1132
15178,R,6.0915,53.7188,-19.3717
15179,R,6.3340,53.0703,-21.2479
15180,R,8.9535,45.5240,-20.3733
15181,R,6.0466,46.8396,-21.9915
15182,R,5.8606,44.2780,-22.9337
15183,R,4.7271,42.5438,-23.4864
15184,R,5.6492,41.5193,-24.0653
15185,R,5.5677,38.3376,-24.9291
15186,R,8.2464,40.0775,-21.6730
15187,R,13.6076,37.0944,-22.0624
15188,R,12.9237,37.0435,-19.1277
15189,R,14.2924,34.8259,-20.0791
15190,R,14.2037,32.5268,-18.5991
15191,R,9.9743,-37.8257,5.3836
15192,R,12.7758,-37.9383,5.0986
15193,R,10.6872,-36.2961,6.2037
15194,R,9.8213,-31.7407,6.2769
15195,R,12.0229,-33.7643,5.6690
15196,R,11.4805,-33.5792,3.9349
15197,R,14.0216,-34.6107,2.3708
15198,R,10.8236,-33.0718,2.1888
15199,R,5.2002,-21.4088,10.3225
15200,R,6.4134,-23.9993,9.4499
15201,R,5.2339,-22.6365,8.1351
15202,R,5.1022,-25.0155,1.3966
15203,R,5.9381,-25.9107,2.6680
15204,R,7.6427,-27.2600,0.2103
15205,R,10.2025,-30.0310,-0.7092
15206,R,10.1276,-28.1056,-1.5151
15207,R,12.2609,-28.5946,-3.1450
15208,R,9.5612,-26.1402,-2.4456
15209,R,3.3230,-24.5138,-5.8644
15210,R,6.5951,-25.6534,-6.6923
15211,R,4.8057,-25.6600,-8.8393
15212,R,7.3447,-24.9160,-11.0165
15213,R,3.0818,-24.5313,-10.8117
15214,R,1.3616,2.3877,17.2756
15215,R,1.5323,-0.9738,16.1725
15216,R,1.6200,1.8042,14.6830
15217,R,2.2193,2.9527,8.5917
15218,R,2.0899,0.4164,10.0289
15219,R,2.4128,-0.3468,7.6085
15220,R,4.1145,-2.7329,7.1561
15221,R,3.3070,-0.9699,5.4370
15222,R,1.7401,15.7654,2.9890
15223,R,1.7746,12.2871,4.5057
15224,R,2.0021,10.7723,2.3066
15225,R,2.6520,0.0055,-1.8562
15226,R,2.3490,1.6940,0.2647
15227,R,3.5538,-2.0244,-0.4783
15228,R,3.8138,-3.8123,1.0096
15229,R,3.6131,-6.3796,-1.4199
15230,R,3.3157,-11.1982,-2.6935
15231,R,3.7090,-9.0771,-3.9413
15232,R,2.5212,-10.4364,-9.3232
15233,R,2.2578,-13.7178,-8.5318
15234,R,2.3530,-15.3207,-11.0519
15235,R,2.2950,-19.7756,-14.8741
15236,R,3.4941,-15.7195,-13.6713
15237,R,4.6958,-16.1179,-16.4979
15238,R,3.2327,-12.1226,-12.9418
15239,R,5.0512,-1.5341,-11.7715
15240,R,3.8591,-4.6365,-14.0525
15241,R,5.2544,-1.9188,-13.9752
15242,R,6.3901,-1.5366,-15.4915
15243,R,7.1167,0.5337,-12.3089
15244,R,6.6543,18.3018,-10.5378
15245,R,6.9348,14.5433,-9.3762
15246,R,7.2529,17.7897,-12.1055
15247,R,5.8973,18.8452,-19.6679
15248,R,7.1748,16.1656,-15.6398
15249,R,6.6373,15.0798,-17.2360
15250,R,7.7726,10.3542,-14.4399
15251,R,6.8118,13.6961,-18.2929
15252,R,7.8665,12.5741,-18.3889
15253,R,6.1404,16.1866,-21.8380
15254,R,5.6679,26.5639,-25.8847
15255,R,6.4743,22.5523,-24.7965
15256,R,7.7274,26.2007,-23.1300
15257,R,9.6061,25.8683,-19.6873
15258,R,9.3880,29.4786,-20.7496
15259,R,5.9032,-46.3547,46.4409
15260,R,8.0628,-48.3105,45.5468
15261,R,6.7350,-47.0207,44.9677
15262,R,7.0091,-45.9770,41.2750
15263,R,9.0696,-47.1382,41.8206
15264,R,10.5442,-46.8124,40.3504
15265,R,13.5359,-48.2920,39.6558
15266,R,12.2394,-46.3057,39.1027
15267,R,8.0774,-38.0298,41.6760
15268,R,7.0794,-40.0586,41.8481
15269,R,5.9102,-39.5616,41.1685
15270,R,11.3711,-40.7988,35.5183
15271,R,10.4175,-41.7641,37.4165
15272,R,13.1039,-42.8488,35.3819
15273,R,14.6102,-45.1738,35.3192
15274,R,14.2701,-44.9259,33.2266
15275,R,14.0541,-47.6029,31.6147
15276,R,12.8136,-45.2514,31.7425
15277,R,6.5406,-44.7828,31.0725
15278,R,8.1019,-46.9480,30.9355
15279,R,5.7376,-47.7712,30.4780
15280,R,6.3284,-49.4502,27.6500
15281,R,4.6257,-47.9626,28.7240
15282,R,7.7014,-15.3891,39.4128
15283,R,8.3803,-18.9468,39.0426
15284,R,6.3418,-17.6874,39.6988
15285,R,4.1599,-20.9803,35.6898
15286,R,4.2421,-22.0389,38.5540
15287,R,4.6722,-24.3189,36.6082
15288,R,5.1927,-27.9453,37.1456
15289,R,4.9187,-26.6919,34.3371
15290,R,7.7526,-18.1513,30.4056
15291,R,7.7529,-18.7631,31.7177
15292,R,8.2397,-21.4925,30.4575
15293,R,9.0046,-31.0696,29.8165
15294,R,8.2275,-28.1423,30.6405
15295,R,7.0989,-31.1377,30.1773
15296,R,4.4932,-31.0661,30.3309
15297,R,5.4831,-33.8655,29.4248
15298,R,4.4355,-36.6896,29.4571
15299,R,6.5885,-36.7189,28.8790
15300,R,9.0404,-42.2908,25.5409
15301,R,7.4438,-42.1411,26.6577
15302,R,7.2587,-44.6102,24.8174
15303,R,4.7058,-46.7995,23.6611
15304,R,6.3629,-46.5851,22.2280
15305,R,5.1880,-47.9773,19.4080
15306,R,8.1036,-46.6488,21.1763
15307,R,5.7738,-43.7197,19.1766
15308,R,8.1694,-45.7777,18.3387
15309,R,7.2453,-45.4332,16.7919
15310,R,8.8769,-47.1936,14.5808
15311,R,6.1604,-45.0491,15.2765
15312,R,0.2762,-31.9991,19.8721
15313,R,0.3426,-35.4316,20.0737
15314,R,0.4720,-34.5837,17.7829
15315,R,1.2211,-38.5670,10.5428
15316,R,0.9622,-39.8430,12.9564
15317,R,1.7391,-41.9331,10.8812
15318,R,4.7711,-43.9105,11.5537
15319,R,4.4007,-43.0621,9.6549
15320,R,7.8129,-44.1514,9.1842
15321,R,4.6142,-41.9388,7.9701
15322,R,6.1138,-36.6601,6.2486
15323,R,6.6108,-39.5635,6.1351
15324,R,8.2283,-38.6067,5.6522
15325,R,10.8531,-40.9659,5.5533
15326,R,15.9132,-98.6441,11.4843
15327,R,14.4018,-100.7360,10.6623
15328,R,12.7573,-98.6296,11.2511
15329,R,7.7784,-95.2534,13.9567
15330,R,8.5760,-98.1862,13.1232
15331,R,7.4244,-96.8433,12.3731
15332,R,9.0566,-97.3649,9.5159
15333,R,6.5645,-95.4366,9.8972
15334,R,6.7008,-84.7607,21.3796
15335,R,6.6370,-87.5281,18.3406
15336,R,5.3998,-85.7062,19.2838
15337,R,6.0531,-84.4223,11.6866
15338,R,5.9870,-87.1106,12.0294
15339,R,4.1344,-87.4032,9.1503
15340,R,4.9157,-91.1381,6.8065
15341,R,4.9851,-88.2491,6.8363
15342,R,8.0130,-89.2802,6.5373
15343,R,5.8800,-85.6045,7.6420
15344,R,6.5754,-78.4911,11.5145
15345,R,9.1847,-81.8132,10.5847
15346,R,10.4313,-80.3202,12.1540
15347,R,13.9645,-81.1358,10.8535
15348,R,11.2598,-78.6329,13.6318
15349,R,19.7490,-73.6438,32.9561
15350,R,19.1728,-77.5147,30.7103
15351,R,19.8052,-74.7536,30.0599
15352,R,19.6664,-73.7886,23.9392
15353,R,17.8250,-76.6546,24.0536
15354,R,16.0962,-76.6288,21.2176
15355,R,12.0084,-75.6445,21.8015
15356,R,14.6230,-74.3519,19.8357
15357,R,19.5854,-60.4569,25.9219
15358,R,20.9916,-62.6843,26.4590
15359,R,22.3914,-63.4024,23.8088
15360,R,18.2418,-67.1616,15.2448
15361,R,19.2148,-69.7133,15.8220
15362,R,15.1344,-67.5126,17.1012
15363,R,11.7191,-69.0258,17.6954
15364,R,9.6937,-66.4944,15.3887
15365,R,5.3164,-67.0171,14.0144
15366,R,9.2705,-65.2442,12.6427
15367,R,15.0899,-67.3054,9.7523
15368,R,11.9351,-67.9657,11.7984
15369,R,14.2583,-70.2376,13.1013
15370,R,14.0519,-74.3566,14.2126
15371,R,16.3900,-72.7205,12.1294
15372,R,16.4074,-74.4198,9.7618
15373,R,18.4185,-72.0023,9.7880
15374,R,23.7544,-67.5949,7.2718
15375,R,22.7192,-70.0332,6.6571
15376,R,24.6864,-68.4796,5.7458
15377,R,24.7131,-68.0739,3.7666
15378,R,26.4513,-66.0536,5.2224
15379,R,18.7871,-56.3396,14.0070
15380,R,21.4597,-59.2771,11.2827
15381,R,19.6425,-57.6746,11.4019
15382,R,20.5871,-55.7178,7.6950
15383,R,22.9586,-57.9038,7.6337
15384,R,24.6660,-57.5170,6.8908
15385,R,27.6648,-59.8513,5.1304
15386,R,26.0144,-56.8458,5.5674
15387,R,26.4697,-56.1182,3.8227
15388,R,22.9964,-54.0154,5.9418
15389,R,12.8395,-49.8902,5.0067
15390,R,16.4496,-50.3936,5.1260
15391,R,13.4642,-48.9562,3.9462
15392,R,13.6568,-47.7468,2.8491
15393,R,10.8129,-46.4373,3.6539
15394,R,32.0990,-49.2262,50.5975
15395,R,29.8149,-49.6387,47.3363
15396,R,30.0721,-50.4261,49.3027
15397,R,27.7976,-54.2077,47.9520
15398,R,28.0074,-53.6522,46.2344
15399,R,27.9616,-55.5704,45.0026
15400,R,29.5100,-57.1407,43.5066
15401,R,28.6980,-57.4483,44.9191
15402,R,24.4571,-55.4460,53.0119
15403,R,25.6577,-55.0719,52.0255
15404,R,24.5607,-56.3323,49.6375
15405,R,28.7664,-60.4202,47.1289
15406,R,27.8341,-58.9717,47.0359
15407,R,29.3916,-60.5456,47.0175
15408,R,30.2223,-60.6691,47.0111
15409,R,30.5294,-62.2187,45.7050
15410,R,31.7359,-63.5177,43.7213
15411,R,30.5530,-62.9440,42.8220
15412,R,29.6059,-62.1697,37.5623
15413,R,30.9869,-63.7238,38.0268
15414,R,31.2353,-63.7714,35.4000
15415,R,32.5681,-66.0382,33.7109
15416,R,31.5847,-64.0723,32.3034
15417,R,13.2118,-65.8734,58.6270
15418,R,15.0262,-64.5683,58.5847
15419,R,13.8783,-65.7317,55.9709
15420,R,18.6831,-67.5438,52.2228
15421,R,17.3529,-65.8864,52.3896
15422,R,19.9200,-65.3960,51.9578
15423,R,21.1101,-63.7729,51.3475
15424,R,21.3629,-65.1013,49.7156
15425,R,19.0525,-71.3489,43.5068
15426,R,17.7516,-70.0174,45.4869
15427,R,19.6259,-69.4467,42.5633
15428,R,21.9257,-65.5517,36.2669
15429,R,20.6237,-65.4436,40.2379
15430,R,20.9936,-63.2998,39.0908
15431,R,21.1422,-62.1191,42.2442
15432,R,21.9707,-61.3428,38.0677
15433,R,23.6898,-60.0968,37.3998
15434,R,23.7357,-61.1192,34.1316
15435,R,28.0188,-66.1271,25.1660
15436,R,28.4293,-63.1406,27.4367
15437,R,29.8769,-65.2977,24.6121
15438,R,31.8060,-65.8150,25.5105
15439,R,31.2353,-67.9260,22.2619
15440,R,32.7010,-70.3274,20.8193
15441,R,30.5530,-70.1419,19.9890
15442,R,25.7803,-78.1191,18.8939
15443,R,27.4458,-75.5028,17.1739
15444,R,25.5324,-78.6295,16.3636
15445,R,26.0713,-79.6150,14.2043
15446,R,23.6088,-81.8322,15.8594
15447,R,19.4499,-86.7637,26.6100
15448,R,21.2269,-85.9684,24.5175
15449,R,18.9734,-86.5986,23.6671
15450,R,18.6773,-90.0011,17.5101
15451,R,19.2230,-87.9470,18.3691
15452,R,21.3380,-89.8014,18.4330
15453,R,23.2720,-87.8274,17.3386
15454,R,23.6361,-90.9382,18.9970
15455,R,25.3030,-92.0961,18.7716
15456,R,22.2323,-93.3717,18.8705
15457,R,16.9915,-95.0239,12.2700
15458,R,19.9168,-96.7306,14.9035
15459,R,17.9334,-97.7274,13.0770
15460,R,19.4720,-99.2949,11.7860
15461,R,45.4498,-47.4221,11.6302
15462,R,47.5137,-48.1555,9.4183
15463,R,46.6446,-49.3064,10.9309
15464,R,48.3502,-53.0603,12.8572
15465,R,49.5795,-52.4122,10.9995
15466,R,51.2372,-54.1406,11.6095
15467,R,53.5904,-55.2336,10.6615
15468,R,52.6962,-55.8979,12.0306
15469,R,44.6826,-54.9881,20.8384
15470,R,44.8498,-54.6631,18.8293
15471,R,46.4099,-55.9618,18.8295
15472,R,47.3483,-57.4482,14.5160
15473,R,50.1236,-57.6628,14.6270
15474,R,48.2024,-57.0412,12.4967
15475,R,49.7581,-56.9558,10.8935
15476,R,47.1023,-56.6767,9.8982
15477,R,46.9588,-57.1881,7.5400
15478,R,44.7538,-57.0495,9.5391
15479,R,39.1489,-59.8828,12.8726
15480,R,40.6473,-59.3560,10.4205
15481,R,39.3831,-61.3726,10.4854
15482,R,40.2689,-63.1539,8.5511
15483,R,39.3097,-63.8051,10.5913
15484,R,47.7012,-59.0517,35.9174
15485,R,46.9277,-58.8269,33.7685
15486,R,48.1244,-60.3415,33.5612
15487,R,46.8813,-63.7794,29.5758
15488,R,49.1128,-63.2903,29.3512
15489,R,48.4609,-63.9838,27.5122
15490,R,49.6516,-63.8335,25.0582
15491,R,47.6325,-65.1712,26.0143
15492,R,41.0301,-71.9911,32.5274
15493,R,43.7184,-70.9003,31.9485
15494,R,41.3410,-70.4822,30.3820
15495,R,39.0603,-68.6675,24.5525
15496,R,40.8726,-67.8690,26.6453
15497,R,40.2108,-66.0094,24.8834
15498,R,42.1604,-64.6203,23.7958
15499,R,39.5109,-64.6305,22.6571
15500,R,38.6789,-63.2712,20.4482
